it,bt,km,transmission,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seats,RTO,Engine Displacement,Comfort & Convenience,Interior,Exterior,Safety,Entertainment & Communication,Mileage,Max Power,Torque,Color,Engine Type,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Top Speed,Acceleration,Tyre Type,No Door Numbers,Cargo Volumn,Wheel Size,Alloy Wheel Size,city,Features Count
0,Sedan,59000.0,Automatic,1,Audi,Audi A6,2015,36,35 TDI,2090000.0,2016,Third Party,Diesel,5.0,HR26,1968.0,30.0,13.0,12.0,37.0,11.0,18.53,187.74,400.0,White,In Line Diesel Engine,4.0,4.0,DOHC,CRDI,Yes,No,4933.0,1874.0,1455.0,2912.0,1627.0,1618.0,1735.0,7.0,Front-Wheel Drive,Power,5.95,Ventilated Disc,Ventilated Disc,232.0,8.4,"Tubeless, Radial",4.0,530.0,18.0,18.0,bangalore,9
0,Hatchback,18835.0,Manual,1,Maruti,Maruti Alto 800,2021,7277,VXI Plus BSVI,411000.0,2021,Zero Dep,Petrol,5.0,KA50,796.0,6.0,6.0,5.0,17.0,7.0,22.05,47.33,69.0,Silver,F8D Petrol Engine,3.0,4.0,DOHC,MPFI,No,No,3445.0,1515.0,1475.0,2360.0,1295.0,1290.0,762.0,5.0,Front-Wheel Drive,Power,4.6,Disc,Drum,140.0,19.0,Tubeless,5.0,177.0,16.0,16.0,bangalore,9
0,SUV,120000.0,Manual,2,Mahindra,Mahindra Scorpio,2010,5716,SLE 7S BSIII,650000.0,2010,Third Party,Diesel,7.0,KA19,2179.0,10.0,8.0,10.0,13.0,7.0,12.05,120.0,290.0,Gray,mHawk CRDe Engine,4.0,4.0,DOHC,CRDI,Yes,No,4430.0,1817.0,1975.0,2680.0,1458.0,1459.0,1990.0,5.0,2 WD,Power,5.6,Disc,Drum,150.0,16.5,"Tubeless, Radial",5.0,460.0,16.0,16.0,bangalore,8
0,Hatchback,40000.0,Automatic,1,Mini,Mini 3 DOOR,2016,5176,Cooper S BSVI,3675000.0,2016,Comprehensive,Petrol,4.0,KA51,1998.0,23.0,14.0,18.0,33.0,10.0,17.33,189.08,280.0,White,Petrol Engine,4.0,4.0,DOHC,MPFI,Yes,No,3850.0,1727.0,1414.0,2495.0,1501.0,1501.0,1250.0,7.0,Two-Wheel Drive,Electric,5.4,Disc,Disc,233.0,6.7,Runflat Tyres,3.0,211.0,16.0,16.0,bangalore,9
0,Hatchback,60932.0,Manual,1,Tata,Tata Tiago,2019,6969,XZ Plus,610000.0,2019,Comprehensive,Petrol,5.0,KA03,1199.0,16.0,13.0,13.0,24.0,9.0,23.84,83.83,114.0,Red,Revotron Engine,3.0,4.0,DOHC,MPFI,No,No,3746.0,1647.0,1535.0,2400.0,1400.0,1420.0,1012.0,5.0,Front-Wheel Drive,Power,4.9,Disc,Drum,150.0,14.3,Tubeless,5.0,242.0,15.0,15.0,bangalore,9
0,SUV,33539.0,Automatic,2,Kia,Kia Seltos,2020,7122,GTX Plus DCT,1675000.0,2020,Comprehensive,Petrol,5.0,KA05,1353.0,24.0,14.0,20.0,34.0,10.0,16.5,138.08,242.0,White,Smartstream G1.4,4.0,4.0,DOHC,GDI,Yes,No,4315.0,1800.0,1645.0,2610.0,1458.0,1459.0,1535.0,7.0,Front-Wheel Drive,Electric,5.3,Disc,Disc,165.0,11.8,"Tubeless, Radial",5.0,433.0,17.0,17.0,bangalore,9
0,Hatchback,66837.0,Manual,2,Tata,Tata Tiago,2018,2985,1.2 Revotron XZ WO Alloy,530000.0,2018,Comprehensive,Petrol,5.0,KA05,1199.0,14.0,11.0,13.0,24.0,8.0,23.84,84.0,114.0,Brown,Revotron Engine,3.0,4.0,DOHC,MPFI,No,No,3746.0,1647.0,1535.0,2400.0,1400.0,1420.0,1012.0,5.0,Front-Wheel Drive,Power,4.9,Disc,Drum,150.0,14.3,Tubeless,5.0,242.0,14.0,14.0,bangalore,9
0,Hatchback,60000.0,Manual,2,Maruti,Maruti Alto,2008,3903,LXi,250000.0,2008,Third Party,Petrol,5.0,KA03,796.0,5.0,4.0,2.0,6.0,2.0,19.7,46.3,62.0,Others,In-Line Engine,3.0,4.0,SOHC,MPFI,No,No,3495.0,1475.0,1460.0,2360.0,1295.0,1290.0,705.0,5.0,Front-Wheel Drive,Power,4.6,Disc,Drum,137.0,17.7,"Tubeless, Radial",5.0,510.0,12.0,12.0,bangalore,9
0,Hatchback,44285.0,Manual,1,Hyundai,Hyundai i20,2019,6808,Magna Plus BSIV,715000.0,2019,Third Party,Petrol,5.0,KA09,1197.0,16.0,9.0,8.0,26.0,8.0,18.6,81.86,117.0,Grey,Kappa VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3985.0,1734.0,1505.0,2570.0,1458.0,1459.0,1120.0,5.0,Front-Wheel Drive,Power,5.2,Disc,Drum,170.0,13.2,"Tubeless, Radial",5.0,285.0,16.0,16.0,bangalore,9
0,SUV,25000.0,Automatic,1,Tata,Tata New Safari,2021,8311,XZA Plus 6 Str AT BSVI,2250000.0,2021,Comprehensive,Diesel,6.0,KA19,1956.0,19.0,15.0,17.0,27.0,11.0,14.08,167.67,350.0,White,Kryotec 2.0 L Turbocharged Engine,4.0,4.0,DOHC,CRDi,Yes,No,4661.0,1894.0,1786.0,2741.0,1458.0,1459.0,1825.0,6.0,Front-Wheel Drive,Power,6.0,Disc,Disc,160.0,15.8,"Tubeless, Radial",5.0,73.0,18.0,18.0,bangalore,9
0,Hatchback,36735.0,Manual,1,Hyundai,Hyundai Grand i10,2018,5607,1.2 Kappa Asta,625000.0,2019,Comprehensive,Petrol,5.0,KA03,1197.0,19.0,11.0,14.0,24.0,7.0,18.9,81.86,113.75,Blue,Kappa VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3765.0,1660.0,1520.0,2425.0,1479.0,1493.0,1060.0,5.0,Front-Wheel Drive,Power,4.8,Disc,Drum,165.0,12.9,Tubeless,5.0,256.0,14.0,14.0,bangalore,9
0,SUV,120000.0,Manual,2,Mahindra,Mahindra Scorpio,2010,3700,SLE BSIII,650000.0,2010,Third Party,Diesel,8.0,KA19,2179.0,10.0,8.0,10.0,13.0,7.0,12.05,120.0,290.0,Gray,mHawk CRDe Engine,4.0,4.0,DOHC,CRDi,Yes,No,4430.0,1817.0,1975.0,2680.0,1458.0,1459.0,1970.0,5.0,Front-Wheel Drive,Power,5.6,Disc,Drum,150.0,16.5,"Tubeless, Radial",5.0,460.0,16.0,16.0,bangalore,8
0,Hatchback,10000.0,Automatic,1,Renault,Renault KWID,2022,7433,1.0 RXT AMT Opt,550000.0,2022,Third Party,Petrol,5.0,KA50,999.0,10.0,7.0,8.0,22.0,9.0,22.0,67.0,91.0,Others,Petrol Engine,3.0,4.0,DOHC,MPFI,No,No,3731.0,1579.0,1474.0,2422.0,1458.0,1459.0,750.0,5.0,Front-Wheel Drive,Electric,4.9,Disc,Drum,155.8,13.9,"Tubeless, Radial",5.0,279.0,16.0,16.0,bangalore,9
0,SUV,53645.0,Manual,1,Tata,Tata Nexon,2018,5996,1.5 Revotorq XM,825000.0,2018,Comprehensive,Diesel,5.0,KA05,1497.0,10.0,11.0,6.0,20.0,6.0,21.5,108.5,260.0,White,"Revotorq, 1.5L Turbocharged engine",4.0,4.0,DOHC,CDI,Yes,No,3994.0,1811.0,1607.0,2498.0,1540.0,1530.0,1305.0,6.0,Front-Wheel Drive,Power,5.1,Disc,Drum,154.19,13.25,"Tubeless, Radial",5.0,350.0,16.0,16.0,bangalore,9
0,Hatchback,100000.0,Manual,2,Hyundai,Hyundai Getz,2006,1511,GLS,220000.0,2006,Third Party,Petrol,5.0,KA03,1341.0,9.0,3.0,4.0,6.0,2.0,15.3,83.0,115.0,Others,In-Line Engine,4.0,3.0,DOHC,PFI,No,No,3810.0,1665.0,1515.0,2455.0,1450.0,1440.0,1095.0,5.0,Front-Wheel Drive,Power,5.0,Ventilated Disc,Drum,166.0,14.7,"Tubeless, Radial",5.0,290.0,13.0,13.0,bangalore,9
0,Hatchback,53982.0,Automatic,1,Maruti,Maruti Celerio,2014,10358,VXI AMT,428000.0,2014,Comprehensive,Petrol,5.0,KA03,998.0,10.0,8.0,6.0,23.0,7.0,26.68,65.71,89.0,Others,K10C,3.0,4.0,DOHC,MPFI,No,No,3695.0,1655.0,1555.0,2435.0,1430.0,1440.0,815.0,5.0,Front-Wheel Drive,Electric,4.7,Ventilated Disc,Drum,150.0,15.05,"Tubeless, Radial",5.0,313.0,14.0,14.0,bangalore,8
0,Sedan,110000.0,Manual,1,Skoda,Skoda Rapid,2014,3152,1.5 TDI Ambition With Alloy Wheel,695000.0,2014,Third Party,Diesel,5.0,KA03,1498.0,18.0,12.0,11.0,20.0,7.0,21.14,103.52,250.0,Black,Diesel Engine,4.0,4.0,DOHC,Direct Injection,Yes,No,4386.0,1699.0,1466.0,2552.0,1458.0,1459.0,1206.0,5.0,Front-Wheel Drive,Power,5.3,Disc,Drum,183.0,11.0,"Tubeless, Radial",4.0,460.0,15.0,15.0,bangalore,9
0,SUV,37741.0,Manual,2,Ford,Ford Ecosport,2019,7350,1.5 Petrol Titanium,930000.0,2019,Third Party,Petrol,5.0,KA01,1496.0,20.0,13.0,16.0,29.0,8.0,15.9,120.69,149.0,White,Ti-VCT Petrol Engine,3.0,4.0,DOHC,Direct Injection,No,No,3998.0,1765.0,1647.0,2519.0,1458.0,1459.0,1225.0,5.0,Front-Wheel Drive,Electric,5.3,Ventilated Disc,Drum,182.0,13.5,"Tubeless, Radial",4.0,352.0,16.0,16.0,bangalore,9
0,Hatchback,17367.0,Manual,1,Maruti,Maruti Alto 800,2021,7277,VXI Plus BSVI,455000.0,2021,Comprehensive,Petrol,5.0,KA02,796.0,6.0,6.0,5.0,17.0,7.0,22.05,47.33,69.0,Silver,F8D Petrol Engine,3.0,4.0,DOHC,MPFI,No,No,3445.0,1515.0,1475.0,2360.0,1295.0,1290.0,762.0,5.0,Front-Wheel Drive,Power,4.6,Disc,Drum,140.0,19.0,Tubeless,5.0,177.0,16.0,16.0,bangalore,9
0,SUV,94000.0,Manual,1,Hyundai,Hyundai Creta,2017,1443,1.6 CRDi SX Plus,1195000.0,2017,Comprehensive,Diesel,5.0,KA05,1582.0,23.0,11.0,16.0,24.0,8.0,19.67,126.2,259.9,Grey,U2 CRDI VGT Engine,4.0,4.0,DOHC,CRDi,Yes,No,4270.0,1780.0,1630.0,2590.0,1458.0,1459.0,1320.0,6.0,Front-Wheel Drive,Power,5.3,Disc,Drum,190.0,10.5,Tubeless,5.0,400.0,16.0,16.0,bangalore,9
0,SUV,33700.0,Automatic,1,Tata,Tata Harrier,2021,9846,XZA Plus AT,2175000.0,2021,Comprehensive,Diesel,5.0,KA04,1956.0,17.0,15.0,16.0,24.0,11.0,14.6,167.67,350.0,Grey,Kryotec 2.0 L Turbocharged Engine,4.0,4.0,DOHC,CRDI,Yes,No,4598.0,1894.0,1706.0,2741.0,1458.0,1459.0,1700.0,6.0,Front-Wheel Drive,Power,5.7,Disc,Disc,165.0,12.36,"Tubeless, Radial",5.0,425.0,17.0,17.0,bangalore,9
0,Hatchback,54601.0,Manual,3,Maruti,Maruti Swift,2014,10403,VXI,442000.0,2014,Comprehensive,Petrol,5.0,KA53,1197.0,11.0,7.0,7.0,26.0,6.0,22.38,88.5,113.0,White,K Series Dual jet,4.0,4.0,DOHC,CRDI,No,No,3845.0,1735.0,1530.0,2450.0,1530.0,1530.0,890.0,5.0,Front-Wheel Drive,Electric,4.8,Disc,Drum,155.0,14.8,"Radial, Tubeless",5.0,268.0,14.0,14.0,bangalore,9
0,Hatchback,110000.0,Manual,1,Maruti,Maruti Swift,2018,6195,VDI,690000.0,2018,Third Party,Diesel,5.0,KA41,1248.0,12.0,10.0,5.0,26.0,7.0,28.4,74.0,190.0,Others,DDiS 190 Engine,4.0,4.0,DOHC,CRDi,Yes,No,3840.0,1735.0,1530.0,2450.0,1530.0,1530.0,960.0,5.0,Front-Wheel Drive,Power,4.8,Disc,Drum,155.0,14.8,Tubeless,5.0,268.0,14.0,14.0,bangalore,9
0,Hatchback,64000.0,Manual,2,Maruti,Maruti Celerio,2017,3983,ZXI Optional,500000.0,2017,Third Party,Petrol,5.0,KA04,998.0,11.0,10.0,10.0,21.0,7.0,23.1,67.04,90.0,Red,K10B Engine,3.0,4.0,DOHC,MPFI,No,No,3715.0,1635.0,1565.0,2425.0,1420.0,1410.0,850.0,5.0,Front-Wheel Drive,Power,4.7,Ventilated Disc,Drum,150.0,15.05,"Tubeless, Radial",5.0,235.0,14.0,14.0,bangalore,9
0,Sedan,40525.0,Automatic,1,BMW,BMW 3 Series GT,2016,6631,Luxury Line,3395000.0,2016,Comprehensive,Diesel,5.0,KA66,1995.0,28.0,15.0,15.0,33.0,13.0,21.76,188.0,400.0,White,TwinPower Turbo 4-Cylinder Diesel Engine,4.0,4.0,DOHC,CRDi,Yes,No,4824.0,1828.0,1508.0,2920.0,1541.0,1581.0,1720.0,8.0,Rear-Wheel Drive,Power,5.5,Disc,Disc,226.0,7.7,Runflat Tyres,4.0,520.0,18.0,18.0,bangalore,9
0,Sedan,100000.0,Manual,1,Maruti,Maruti Ciaz,2015,4002,VDi Plus,650000.0,2015,Third Party,Diesel,5.0,KA03,1248.0,16.0,11.0,9.0,21.0,7.0,26.21,88.5,200.0,White,DDIS 200 Engine,4.0,4.0,DOHC,CRDI,Yes,No,4490.0,1730.0,1485.0,2650.0,1495.0,1505.0,1105.0,5.0,Front-Wheel Drive,Power,5.4,Ventilated Disc,Drum,160.0,15.0,"Tubeless, Radial",4.0,510.0,15.0,15.0,bangalore,9
0,Hatchback,44154.0,Automatic,2,Honda,Honda Jazz,2016,1340,1.2 V AT i VTEC,537000.0,2016,Comprehensive,Petrol,5.0,KA03,1199.0,13.0,12.0,12.0,22.0,9.0,19.0,88.7,110.0,White,i-VTEC Petrol Engine,4.0,4.0,SOHC,PGM-FI,No,No,3955.0,1694.0,1544.0,2530.0,1458.0,1459.0,1066.0,5.0,Front-Wheel Drive,Power,5.1,Disc,Drum,172.0,13.7,"Tubeless, Radial",5.0,354.0,15.0,15.0,bangalore,9
0,MUV,70000.0,Manual,1,Renault,Renault Lodgy,2016,5099,110PS RxZ 7 Seater,750000.0,2016,Third Party,Diesel,7.0,KA03,1461.0,19.0,13.0,11.0,24.0,7.0,19.98,108.5,245.0,White,dCI Engine,4.0,4.0,DOHC,CRDi,Yes,No,4498.0,1751.0,1697.0,2810.0,1490.0,1478.0,1360.0,6.0,Front-Wheel Drive,Power,5.55,Ventilated Disc,Drum,170.0,13.0,Tubeless,5.0,207.0,15.0,15.0,bangalore,9
0,Sedan,79000.0,Automatic,1,Skoda,Skoda Octavia,2018,6121,1.8 TSI AT L K,1790000.0,2018,Comprehensive,Petrol,5.0,KA20,1798.0,25.0,13.0,15.0,31.0,9.0,15.1,178.0,250.0,White,1.8TSI Petrol Engine,4.0,4.0,DOHC,Direct Injection,Yes,No,4670.0,1814.0,1476.0,2688.0,1539.0,1534.0,1376.0,7.0,Front-Wheel Drive,Power,5.2,Disc,Disc,220.0,8.26,"Tubeless, Radial",4.0,590.0,16.0,16.0,bangalore,9
0,Hatchback,68039.0,Manual,2,Tata,Tata Tiago,2017,2969,1.2 Revotron XT,468000.0,2018,Third Party,Petrol,5.0,KA53,1199.0,10.0,10.0,7.0,22.0,8.0,23.84,84.0,114.0,Orange,Revotron Engine,3.0,4.0,DOHC,MPFI,No,No,3746.0,1647.0,1535.0,2400.0,1400.0,1420.0,980.0,5.0,Front-Wheel Drive,Power,4.9,Disc,Drum,150.0,14.3,Tubeless,5.0,242.0,14.0,14.0,bangalore,9
0,Hatchback,60000.0,Manual,2,Maruti,Maruti Ritz,2014,4141,VXi,420000.0,2014,Third Party,Petrol,5.0,KA03,1197.0,10.0,9.0,7.0,16.0,7.0,18.5,85.8,114.0,Silver,K Series Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3775.0,1680.0,1620.0,2360.0,1470.0,1480.0,1015.0,5.0,Front-Wheel Drive,Power,4.7,Ventilated Disc,Drum,156.0,15.0,"Tubeless, Radial",5.0,236.0,14.0,14.0,bangalore,8
0,Hatchback,10000.0,Manual,1,Hyundai,Hyundai i20,2021,8171,Asta Turbo iMT DT,920000.0,2021,Third Party,Petrol,5.0,KA51,998.0,27.0,12.0,19.0,35.0,12.0,20.0,118.36,171.62,Others,1.0 l Turbo GDi petrol,3.0,4.0,DOHC,MPFI,Yes,No,3995.0,1775.0,1505.0,2580.0,1458.0,1459.0,1260.0,6.0,Front-Wheel Drive,Electric,5.2,Disc,Drum,170.0,13.2,"Tubeless, Radial",5.0,311.0,16.0,16.0,bangalore,9
0,Sedan,49873.0,Manual,1,Honda,Honda City,2013,1264,V MT,533000.0,2013,Third Party,Petrol,5.0,KA05,1497.0,14.0,7.0,8.0,17.0,5.0,16.8,116.3,146.0,Yellow,SOHC i-VTEC,4.0,4.0,SOHC,EFI,No,No,4440.0,1695.0,1485.0,2550.0,1458.0,1459.0,1095.0,5.0,Front-Wheel Drive,Power,5.3,Disc,Drum,195.0,10.0,"Tubeless, Radial",4.0,506.0,15.0,15.0,bangalore,9
0,Hatchback,90000.0,Automatic,3,Volkswagen,Volkswagen Polo,2013,1961,GT TSI,850000.0,2013,Third Party,Petrol,5.0,KA03,1197.0,11.0,11.0,10.0,16.0,4.0,17.2,103.6,175.0,Others,TSi Petrol Engine,4.0,4.0,DOHC,MPFI,Yes,No,3970.0,1682.0,1453.0,2456.0,1463.0,1463.0,1380.0,7.0,Front-Wheel Drive,Power,4.97,Disc,Drum,165.0,14.2,"Tubeless, Radial",5.0,280.0,15.0,15.0,bangalore,9
0,Sedan,48960.0,Manual,2,Skoda,Skoda Rapid,2017,3141,1.5 TDI Ambition BSIV,751000.0,2017,Third Party,Diesel,5.0,KA52,1498.0,22.0,13.0,11.0,27.0,6.0,21.13,108.6,250.0,Silver,Diesel Engine,4.0,4.0,DOHC,Direct Injection,Yes,No,4413.0,1699.0,1466.0,2552.0,1458.0,1459.0,1192.0,5.0,Front-Wheel Drive,Power,5.3,Disc,Drum,185.0,12.0,"Tubeless, Radial",4.0,460.0,15.0,15.0,bangalore,9
0,Hatchback,70000.0,Manual,2,Hyundai,Hyundai Grand i10,2014,1551,CRDi Era,388000.0,2014,Third Party,Diesel,5.0,KA04,1120.0,8.0,8.0,3.0,13.0,7.0,24.0,70.0,160.0,Others,U2 CRDi Diesel Engine,3.0,4.0,DOHC,CRDi,No,No,3765.0,1660.0,1520.0,2425.0,1479.0,1493.0,1025.0,5.0,Front-Wheel Drive,Power,4.8,Disc,Drum,157.0,15.6,Tubeless,5.0,256.0,14.0,14.0,bangalore,8
0,Hatchback,68000.0,Manual,2,Hyundai,Hyundai i20,2013,1654,Sportz 1.2,490000.0,2013,Comprehensive,Petrol,5.0,KA51,1197.0,10.0,11.0,10.0,19.0,4.0,18.5,82.85,113.7,Silver,Kappa VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3995.0,1710.0,1505.0,2525.0,1505.0,1503.0,1040.0,5.0,Front-Wheel Drive,Power,5.2,Disc,Drum,170.0,13.2,"Tubeless, Radial",5.0,295.0,14.0,14.0,bangalore,9
0,SUV,23017.0,Manual,1,Mahindra,Mahindra KUV 100,2016,3558,mFALCON D75 K6,494000.0,2016,Third Party,Diesel,6.0,KA04,1198.0,10.0,11.0,10.0,20.0,6.0,25.32,77.0,190.0,Orange,mFALCON D75 Engine,3.0,4.0,DOHC,CRDi,Yes,No,3675.0,1715.0,1655.0,2385.0,1490.0,1490.0,1135.0,5.0,Front-Wheel Drive,Power,5.05,Disc,Drum,160.0,14.5,"Tubeless, Radial",5.0,243.0,14.0,14.0,bangalore,9
0,Hatchback,83000.0,Manual,2,Hyundai,Hyundai i20,2013,1657,Asta 1.4 CRDi,525000.0,2014,Comprehensive,Diesel,5.0,KA03,1396.0,11.0,11.0,13.0,20.0,4.0,21.27,88.76,219.6,Brown,U2 CRDI Diesel Engine,4.0,4.0,DOHC,CRDI,No,No,3995.0,1710.0,1505.0,2525.0,1505.0,1503.0,1120.0,6.0,Front-Wheel Drive,Power,5.2,Disc,Disc,170.0,13.2,"Tubeless, Radial",5.0,295.0,14.0,14.0,bangalore,9
0,SUV,92000.0,Automatic,2,BMW,BMW X3,2016,9775,xDrive20d xLine,2890000.0,2016,Comprehensive,Diesel,5.0,KA51,1995.0,25.0,13.0,13.0,40.0,13.0,16.55,187.74,400.0,White,2.0l 4Cylinder twin turbo,4.0,4.0,DOHC,CRDi,Twin,No,4708.0,2138.0,1676.0,2864.0,1458.0,1459.0,1865.0,8.0,Four-Wheel Drive,Electric,5.95,Ventilated Disc,Ventilated Disc,210.0,7.9,"Tubeless, Radial",5.0,485.0,19.0,19.0,bangalore,9
0,Hatchback,62139.0,Manual,1,Maruti,Maruti Wagon R,2018,5589,VXI Plus Optional,550000.0,2018,Comprehensive,Petrol,5.0,KA53,998.0,11.0,9.0,12.0,21.0,6.0,20.51,67.04,90.0,Red,K10B Petrol Engine,3.0,4.0,DOHC,MPFI,No,No,3636.0,1475.0,1670.0,2400.0,1295.0,1290.0,890.0,5.0,Front-Wheel Drive,Power,4.6,Ventilated Disc,Drum,152.0,18.6,Tubeless,5.0,180.0,13.0,13.0,bangalore,9
0,Hatchback,74000.0,Manual,1,Hyundai,Hyundai i10,2013,1575,Magna LPG,365000.0,2013,Comprehensive,LPG,5.0,KA04,1086.0,8.0,6.0,5.0,14.0,7.0,19.2,68.05,99.04,Grey,IRDE2 Engine,4.0,3.0,SOHC,MPFI (LPG),No,No,3585.0,1595.0,1550.0,2380.0,1400.0,1385.0,860.0,5.0,Front-Wheel Drive,Power,4.7,Ventilated Disc,Drum,165.0,14.3,"Tubeless, Radial",5.0,225.0,13.0,13.0,bangalore,8
0,Hatchback,26500.0,Automatic,2,Renault,Renault KWID,2016,5431,1.0 AMT RXT,420000.0,2016,Comprehensive,Petrol,5.0,KA53,999.0,9.0,9.0,7.0,21.0,6.0,24.04,67.0,91.0,Red,Petrol Engine,3.0,4.0,DOHC,MPFI,No,No,3679.0,1579.0,1478.0,2422.0,1458.0,1459.0,730.0,5.0,Front-Wheel Drive,Power,4.9,Disc,Drum,159.4,17.44,"Tubeless, Radial",5.0,300.0,16.0,16.0,bangalore,9
0,Sedan,81716.0,Automatic,1,Volvo,Volvo S60,2017,2061,D4 KINETIC,1895000.0,2017,Comprehensive,Diesel,5.0,KA01,1969.0,22.0,13.0,11.0,29.0,7.0,27.03,190.0,400.0,Silver,Turbo Diesel Engine,4.0,4.0,DOHC,CRDI,Yes,No,4635.0,2097.0,1484.0,2776.0,1588.0,1585.0,1652.0,8.0,Front-Wheel Drive,Power,5.65,Disc,Disc,215.0,9.2,"Tubeless, Radial",4.0,380.0,17.0,17.0,bangalore,9
0,SUV,10000.0,Automatic,1,Mahindra,Mahindra XUV300,2022,8391,W6 AMT Sunroof BSVI,1050000.0,2022,Third Party,Petrol,5.0,KA03,1197.0,13.0,10.0,10.0,27.0,8.0,17.0,108.6,200.0,White,1.2L Turbo Petrol,3.0,4.0,DOHC,MPFI,Yes,No,3995.0,1821.0,1627.0,2600.0,1458.0,1459.0,1345.0,6.0,Front-Wheel Drive,Power,5.3,Disc,Disc,175.0,12.36,"Tubeless, Radial",5.0,259.0,16.0,16.0,bangalore,9
0,SUV,18000.0,Automatic,1,MG,MG Hector Plus,2021,8344,Sharp CVT,2075000.0,2021,Comprehensive,Petrol,6.0,KA51,1451.0,20.0,5.0,23.0,24.0,10.0,16.56,141.0,250.0,Black,1.5L Turbocharged Intercooled,4.0,4.0,DOHC,MPFI,Yes,No,4720.0,1835.0,1760.0,2750.0,1458.0,1459.0,1820.0,6.0,Front-Wheel Drive,Power,5.8,Disc,Disc,165.0,12.36,"Tubeless, Radial",5.0,155.0,18.0,18.0,bangalore,9
0,Hatchback,38197.0,Manual,1,Honda,Honda Brio,2013,1203,S MT,394000.0,2013,Third Party,Petrol,5.0,KA03,1198.0,10.0,8.0,5.0,16.0,3.0,19.4,86.8,109.0,Others,i-VTEC Engine,4.0,4.0,SOHC,PGM-FI,No,No,3610.0,1680.0,1500.0,2345.0,1480.0,1465.0,925.0,5.0,Front-Wheel Drive,Power,4.5,Disc,Drum,164.0,14.5,"Tubeless, Radial",5.0,175.0,14.0,14.0,bangalore,9
0,Hatchback,50000.0,Manual,1,Maruti,Maruti Alto K10,2013,3957,LXI,240000.0,2013,Third Party,Petrol,5.0,KA02,998.0,6.0,5.0,3.0,7.0,7.0,20.92,67.1,90.0,Red,K Series Petrol Engine,3.0,4.0,DOHC,MPFI,No,No,3620.0,1475.0,1460.0,2360.0,1295.0,1290.0,760.0,5.0,Front-Wheel Drive,Power,4.6,Ventilated Disc,Drum,145.0,13.3,"Tubeless, Radial",5.0,177.0,13.0,13.0,bangalore,8
0,SUV,10000.0,Automatic,1,Renault,Renault Kiger,2022,8367,RXZ AMT DT,835000.0,2022,Third Party,Petrol,5.0,KA53,999.0,17.0,11.0,15.0,25.0,12.0,19.03,71.01,96.0,Others,1.0L energy,3.0,4.0,DOHC,MPFI,Yes,No,3991.0,1750.0,1605.0,2500.0,1536.0,1535.0,1086.0,5.0,Front-Wheel Drive,Electric,5.02,Disc,Drum,165.0,12.36,"Tubeless, Radial",5.0,405.0,16.0,16.0,bangalore,9
0,Hatchback,19000.0,Manual,1,Hyundai,Hyundai Grand i10,2019,5607,1.2 Kappa Asta,695000.0,2019,Third Party,Petrol,5.0,KA04,1197.0,19.0,11.0,14.0,24.0,7.0,18.9,81.86,113.75,Blue,Kappa VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3765.0,1660.0,1520.0,2425.0,1479.0,1493.0,1060.0,5.0,Front-Wheel Drive,Power,4.8,Disc,Drum,165.0,12.9,Tubeless,5.0,256.0,14.0,14.0,bangalore,9
0,SUV,14000.0,Automatic,1,Kia,Kia Seltos,2020,7122,GTX Plus DCT,1725000.0,2020,Comprehensive,Petrol,5.0,KA01,1353.0,24.0,14.0,20.0,34.0,10.0,16.5,138.08,242.0,White,Smartstream G1.4,4.0,4.0,DOHC,GDI,Yes,No,4315.0,1800.0,1645.0,2610.0,1458.0,1459.0,1535.0,7.0,Front-Wheel Drive,Electric,5.3,Disc,Disc,165.0,11.8,"Tubeless, Radial",5.0,433.0,17.0,17.0,bangalore,9
0,Hatchback,29268.0,Manual,1,Hyundai,Hyundai EON,2014,1503,Magna Plus,330000.0,2014,Comprehensive,Petrol,5.0,KA25,814.0,9.0,7.0,7.0,15.0,5.0,21.1,55.2,74.5,White,Petrol Engine,3.0,3.0,SOHC,MPFI,No,No,3495.0,1550.0,1500.0,2380.0,1386.0,1368.0,910.0,5.0,Front-Wheel Drive,Power,4.6,Disc,Drum,135.0,19.0,Tubeless,5.0,215.0,12.0,12.0,bangalore,9
0,Sedan,20000.0,Automatic,1,Volkswagen,Volkswagen Vento,2019,5595,1.2 TSI Highline Plus AT,990000.0,2019,Third Party,Petrol,5.0,KA01,1197.0,23.0,12.0,13.0,28.0,9.0,18.19,103.2,175.0,Others,TSI Petrol Engine,4.0,4.0,SOHC,Direct Injection,Yes,No,4390.0,1699.0,1467.0,2553.0,1457.0,1500.0,1179.0,7.0,Front-Wheel Drive,Power,5.4,Ventilated Disc,Drum,185.0,12.3,"Tubeless, Radial",4.0,494.0,15.0,15.0,bangalore,9
